D:\major project\dataset\face only\FF_Face_only_data\shortened\872_873.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\873.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\873_872.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\874.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\874_291.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\875.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\875_979.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\876.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\876_891.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\877.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\877_886.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\878.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\878_866.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\879.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\879_963.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\880.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\880_135.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\881.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\881_856.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\882.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\882_952.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\883.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\883_013.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\884.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\884_968.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\885.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\885_802.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\886.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\886_877.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\887.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\887_275.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\888.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\888_937.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\889.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\889_045.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\890.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\890_837.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\891.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\891_876.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\892.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\892_112.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\893.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\893_913.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\894.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\894_848.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\895.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\895_915.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\896.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\896_128.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\897.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\897_969.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\898.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\898_922.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\899.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\899_914.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\900.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\900_926.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\901.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\901_902.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\902.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\902_901.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\903.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\903_792.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\904.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\904_046.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\905.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\905_860.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\906.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\906_847.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\907.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\907_795.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\908.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\908_207.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\909.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\909_857.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\910.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\910_911.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\911.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\911_910.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\912.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\912_927.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\913.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\913_893.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\914.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\914_899.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\915.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\915_895.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\916.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\916_783.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\917.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\917_924.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\918.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\918_934.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\919.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\919_015.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\920.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\920_811.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\921.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\921_569.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\922.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\922_898.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\923.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\923_023.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\924.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\924_917.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\925.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\925_933.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\926.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\926_900.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\927.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\927_912.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\928.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\928_160.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\929.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\929_962.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\930.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\930_763.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\931.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\931_936.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\932.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\932_384.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\933.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\933_925.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\934.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\934_918.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\935.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\935_733.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\936.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\936_931.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\937.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\937_888.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\938.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\938_987.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\939.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\939_115.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\940.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\940_941.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\941.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\941_940.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\942.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\942_943.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\943.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\943_942.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\944.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\944_032.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\945.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\945_044.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\946.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\946_049.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\947.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\947_951.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\948.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\948_965.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\949.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\949_868.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\950.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\950_836.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\951.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\951_947.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\952.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\952_882.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\953.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\953_974.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\954.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\954_976.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\955.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\955_078.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\956.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\956_958.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\957.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\957_959.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\958.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\958_956.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\959.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\959_957.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\960.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\960_999.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\961.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\961_069.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\962.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\962_929.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\963.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\963_879.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\964.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\964_174.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\965_948.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\966.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\966_988.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\967.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\967_984.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\968.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\968_884.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\969.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\969_897.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\970.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\970_973.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\971.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\971_564.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\972.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\972_718.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\973.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\973_970.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\974.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\974_953.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\975.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\975_978.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\976.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\976_954.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\977.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\977_075.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\978.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\978_975.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\979.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\979_875.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\980.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\980_992.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\981.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\981_985.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\982.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\982_004.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\983.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\983_113.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\984.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\984_967.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\985.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\985_981.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\986.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\986_994.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\987.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\987_938.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\988.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\988_966.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\989.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\989_993.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\990.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\990_008.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\991.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\991_064.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\992.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\992_980.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\993.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\993_989.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\994.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\994_986.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\995.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\995_233.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\996.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\996_056.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\997.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\997_040.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\998.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\998_561.mp4,FAKE
D:\major project\dataset\face only\FF_Face_only_data\shortened\999.mp4,REAL
D:\major project\dataset\face only\FF_Face_only_data\shortened\999_960.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\bcbqxhziqz.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\atrmrdhzrk.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\rmhsahyvta.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\bvekwhumry.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\bnuwxhfahw.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\bdpwzkrofr.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\mkzaekkvej.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\byrzacjmjl.mp4,FAKE
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\ptkcmwnfjv.mp4,REAL
D:\major project\dataset\face only\DFDC_REAL_Face_only_data\shortened\opsgvfjlgh.mp4,REAL
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\assnxglavo.mp4,FAKE
D:\major project\dataset\face only\DFDC_FAKE_Face_only_data\shortened\cloymwmsgb.mp4,FAKE
